year,species,length_wet_cm,weight_wet_grams,weight_froz_grams,length_frozen_cm,,,,,,,,,,,,,,,,,
2003,Sockeye,126,18,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,186,74,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,348,688,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,358,616,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,406,912,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,351,554,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,411,1000,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,455,1188,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,445,1242,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,421,1058,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,402,930,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,386,820,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,421,1058,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,445,1242,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,455,1188,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,411,1000,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,351,554,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,358,616,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,406,912,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,386,820,nd,nd,,,,,,,,,,,,,,,,,
2003,Chinook,402,930,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,395,764,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,367,492,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,169,52,51,169,,,,,,,,,,,,,,,,,
2003,Chum,153,36,36,150,,,,,,,,,,,,,,,,,
2003,Chum,138,26,26,136,,,,,,,,,,,,,,,,,
2003,Chum,157,40,41,155,,,,,,,,,,,,,,,,,
2003,Chum,172,52,52,167,,,,,,,,,,,,,,,,,
2003,Chum,160,40,39,157,,,,,,,,,,,,,,,,,
2003,Chum,152,32,31,148,,,,,,,,,,,,,,,,,
2003,Chum,155,32,32,152,,,,,,,,,,,,,,,,,
2003,Chum,178,56,56,174,,,,,,,,,,,,,,,,,
2003,Chum,139,26,25,136,,,,,,,,,,,,,,,,,
2003,Chum,147,32,33,143,,,,,,,,,,,,,,,,,
2003,Chum,168,48,48,170,,,,,,,,,,,,,,,,,
2003,Chum,144,28,27,141,,,,,,,,,,,,,,,,,
2003,Chum,169,48,47,163,,,,,,,,,,,,,,,,,
2003,Chum,150,34,33,145,,,,,,,,,,,,,,,,,
2003,Chum,167,46,45,163,,,,,,,,,,,,,,,,,
2003,Chum,162,42,42,157,,,,,,,,,,,,,,,,,
2003,Chum,156,40,40,150,,,,,,,,,,,,,,,,,
2003,Chum,175,52,50,171,,,,,,,,,,,,,,,,,
2003,Chum,154,38,38,151,,,,,,,,,,,,,,,,,
2003,Chum,162,44,44,159,,,,,,,,,,,,,,,,,
2003,Chum,157,38,38,157,,,,,,,,,,,,,,,,,
2003,Chum,175,56,55,172,,,,,,,,,,,,,,,,,
2003,Chum,165,46,44,163,,,,,,,,,,,,,,,,,
2003,Chum,160,42,42,157,,,,,,,,,,,,,,,,,
2003,Chum,159,38,37,155,,,,,,,,,,,,,,,,,
2003,Chum,200,84,83,196,,,,,,,,,,,,,,,,,
2003,Chum,164,44,44,160,,,,,,,,,,,,,,,,,
2003,Chum,177,58,57,175,,,,,,,,,,,,,,,,,
2003,Chum,150,38,36,148,,,,,,,,,,,,,,,,,
2003,Chum,153,32,32,154,,,,,,,,,,,,,,,,,
2003,Chum,145,32,31,143,,,,,,,,,,,,,,,,,
2003,Chum,182,66,66,183,,,,,,,,,,,,,,,,,
2003,Chum,187,66,65,185,,,,,,,,,,,,,,,,,
2003,Chum,165,46,44,163,,,,,,,,,,,,,,,,,
2003,Chum,157,38,37,153,,,,,,,,,,,,,,,,,
2003,Chum,187,66,65,176,,,,,,,,,,,,,,,,,
2003,Chum,155,38,37,153,,,,,,,,,,,,,,,,,
2003,Chum,162,41,39,157,,,,,,,,,,,,,,,,,
2003,Chum,178,60,59,180,,,,,,,,,,,,,,,,,
2003,Chum,172,50,50,170,,,,,,,,,,,,,,,,,
2003,Chum,159,42,40,157,,,,,,,,,,,,,,,,,
2003,Chum,155,38,36,149,,,,,,,,,,,,,,,,,
2003,Chum,161,46,44,156,,,,,,,,,,,,,,,,,
2003,Chum,155,36,36,154,,,,,,,,,,,,,,,,,
2003,Chum,148,30,29,143,,,,,,,,,,,,,,,,,
2003,Chum,159,42,42,156,,,,,,,,,,,,,,,,,
2003,Chum,170,48,48,165,,,,,,,,,,,,,,,,,
2003,Chum,176,56,55,170,,,,,,,,,,,,,,,,,
2003,Chum,177,58,57,175,,,,,,,,,,,,,,,,,
2003,Chum,163,46,44,160,,,,,,,,,,,,,,,,,
2003,Chum,155,36,36,154,,,,,,,,,,,,,,,,,
2003,Chum,170,48,48,165,,,,,,,,,,,,,,,,,
2003,Chum,175,52,50,171,,,,,,,,,,,,,,,,,
2003,Chum,148,30,29,143,,,,,,,,,,,,,,,,,
2003,Chum,161,46,44,156,,,,,,,,,,,,,,,,,
2003,Chum,155,38,36,149,,,,,,,,,,,,,,,,,
2003,Chum,159,42,40,157,,,,,,,,,,,,,,,,,
2003,Chum,172,50,50,170,,,,,,,,,,,,,,,,,
2003,Chum,145,32,31,143,,,,,,,,,,,,,,,,,
2003,Chum,178,60,59,180,,,,,,,,,,,,,,,,,
2003,Chum,159,42,42,156,,,,,,,,,,,,,,,,,
2003,Chum,155,32,32,152,,,,,,,,,,,,,,,,,
2003,Chum,172,52,52,167,,,,,,,,,,,,,,,,,
2003,Chum,162,42,42,157,,,,,,,,,,,,,,,,,
2003,Chum,164,44,44,160,,,,,,,,,,,,,,,,,
2003,Chum,150,34,33,145,,,,,,,,,,,,,,,,,
2003,Chum,144,28,27,141,,,,,,,,,,,,,,,,,
2003,Chum,168,48,48,170,,,,,,,,,,,,,,,,,
2003,Chum,147,32,33,143,,,,,,,,,,,,,,,,,
2003,Chum,178,56,56,174,,,,,,,,,,,,,,,,,
2003,Chum,152,32,31,148,,,,,,,,,,,,,,,,,
2003,Chum,160,40,39,157,,,,,,,,,,,,,,,,,
2003,Chum,153,32,32,154,,,,,,,,,,,,,,,,,
2003,Chum,163,46,44,160,,,,,,,,,,,,,,,,,
2003,Chum,150,38,36,148,,,,,,,,,,,,,,,,,
2003,Chum,176,56,55,170,,,,,,,,,,,,,,,,,
2003,Chum,139,26,25,136,,,,,,,,,,,,,,,,,
2003,Chum,182,66,66,183,,,,,,,,,,,,,,,,,
2003,Chum,187,66,65,185,,,,,,,,,,,,,,,,,
2003,Chum,165,46,44,163,,,,,,,,,,,,,,,,,
2003,Chum,157,38,37,153,,,,,,,,,,,,,,,,,
2003,Chum,187,66,65,176,,,,,,,,,,,,,,,,,
2003,Chum,155,38,37,153,,,,,,,,,,,,,,,,,
2003,Chum,162,41,39,157,,,,,,,,,,,,,,,,,
2003,Chum,169,48,47,163,,,,,,,,,,,,,,,,,
2003,Chum,154,38,38,151,,,,,,,,,,,,,,,,,
2003,Chum,200,84,83,196,,,,,,,,,,,,,,,,,
2003,Chum,159,38,37,155,,,,,,,,,,,,,,,,,
2003,Chum,160,42,42,157,,,,,,,,,,,,,,,,,
2003,Chum,175,56,55,172,,,,,,,,,,,,,,,,,
2003,Chum,157,40,41,155,,,,,,,,,,,,,,,,,
2003,Chum,165,46,44,163,,,,,,,,,,,,,,,,,
2003,Chum,157,38,38,157,,,,,,,,,,,,,,,,,
2003,Chum,162,44,44,159,,,,,,,,,,,,,,,,,
2003,Chum,156,40,40,150,,,,,,,,,,,,,,,,,
2003,Chum,167,46,45,163,,,,,,,,,,,,,,,,,
2003,Chum,169,52,51,169,,,,,,,,,,,,,,,,,
2003,Chum,153,36,36,150,,,,,,,,,,,,,,,,,
2003,Chum,138,26,26,136,,,,,,,,,,,,,,,,,
2003,Coho,238,190,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,193,84,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,217,116,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,260,214,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,255,208,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,229,144,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,240,172,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,232,166,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,212,108,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,260,214,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,240,172,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,255,208,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,217,116,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,193,84,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,238,190,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,212,108,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,232,166,nd,nd,,,,,,,,,,,,,,,,,
2003,Coho,229,144,nd,nd,,,,,,,,,,,,,,,,,
2003,Pink,488,1450,0,0,,,,,,,,,,,,,,,,,
2003,Pink,502,1520,0,0,,,,,,,,,,,,,,,,,
2003,Pink,507,1574,0,0,,,,,,,,,,,,,,,,,
2003,Pink,508,1604,0,0,,,,,,,,,,,,,,,,,
2003,Pink,513,1618,0,0,,,,,,,,,,,,,,,,,
2003,Pink,503,1568,0,0,,,,,,,,,,,,,,,,,
2003,Pink,511,1390,0,0,,,,,,,,,,,,,,,,,
2003,Pink,507,1574,0,0,,,,,,,,,,,,,,,,,
2003,Pink,508,1604,0,0,,,,,,,,,,,,,,,,,
2003,Pink,513,1618,0,0,,,,,,,,,,,,,,,,,
2003,Pink,502,1520,0,0,,,,,,,,,,,,,,,,,
2003,Pink,511,1390,0,0,,,,,,,,,,,,,,,,,
2003,Pink,503,1568,0,0,,,,,,,,,,,,,,,,,
2003,Pink,488,1450,0,0,,,,,,,,,,,,,,,,,
2003,Pink,144,30,29,140,,,,,,,,,,,,,,,,,
2003,Pink,138,26,25,135,,,,,,,,,,,,,,,,,
2003,Pink,155,36,34,147,,,,,,,,,,,,,,,,,
2003,Pink,139,24,23,135,,,,,,,,,,,,,,,,,
2003,Pink,149,32,31,145,,,,,,,,,,,,,,,,,
2003,Pink,149,32,32,146,,,,,,,,,,,,,,,,,
2003,Pink,131,22,22,126,,,,,,,,,,,,,,,,,
2003,Pink,174,54,53,174,,,,,,,,,,,,,,,,,
2003,Pink,131,20,19,128,,,,,,,,,,,,,,,,,
2003,Pink,139,24,24,136,,,,,,,,,,,,,,,,,
2003,Pink,153,36,35,149,,,,,,,,,,,,,,,,,
2003,Pink,160,40,40,156,,,,,,,,,,,,,,,,,
2003,Pink,155,36,36,151,,,,,,,,,,,,,,,,,
2003,Pink,140,26,25,137,,,,,,,,,,,,,,,,,
2003,Pink,151,34,33,148,,,,,,,,,,,,,,,,,
2003,Pink,145,26,26,142,,,,,,,,,,,,,,,,,
2003,Pink,120,16,15,118,,,,,,,,,,,,,,,,,
2003,Pink,147,30,29,141,,,,,,,,,,,,,,,,,
2003,Pink,135,22,22,132,,,,,,,,,,,,,,,,,
2003,Pink,149,30,30,143,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,37,150,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,46,167,,,,,,,,,,,,,,,,,
2003,Pink,164,46,45,156,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,35,152,,,,,,,,,,,,,,,,,
2003,Pink,154,38,36,148,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,46,167,,,,,,,,,,,,,,,,,
2003,Pink,136,22,22,132,,,,,,,,,,,,,,,,,
2003,Pink,128,20,18,126,,,,,,,,,,,,,,,,,
2003,Pink,155,34,33,150,,,,,,,,,,,,,,,,,
2003,Pink,153,32,31,146,,,,,,,,,,,,,,,,,
2003,Pink,153,30,30,144,,,,,,,,,,,,,,,,,
2003,Pink,146,28,27,141,,,,,,,,,,,,,,,,,
2003,Pink,141,26,26,134,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,37,150,,,,,,,,,,,,,,,,,
2003,Pink,155,32,31,149,,,,,,,,,,,,,,,,,
2003,Pink,145,32,32,144,,,,,,,,,,,,,,,,,
2003,Pink,174,56,56,173,,,,,,,,,,,,,,,,,
2003,Pink,147,32,31,143,,,,,,,,,,,,,,,,,
2003,Pink,137,26,24,133,,,,,,,,,,,,,,,,,
2003,Pink,139,20,20,126,,,,,,,,,,,,,,,,,
2003,Pink,158,42,41,154,,,,,,,,,,,,,,,,,
2003,Pink,145,28,27,142,,,,,,,,,,,,,,,,,
2003,Pink,156,34,34,149,,,,,,,,,,,,,,,,,
2003,Pink,151,34,32,148,,,,,,,,,,,,,,,,,
2003,Pink,129,18,18,125,,,,,,,,,,,,,,,,,
2003,Pink,144,28,27,140,,,,,,,,,,,,,,,,,
2003,Pink,150,32,32,147,,,,,,,,,,,,,,,,,
2003,Pink,145,26,26,141,,,,,,,,,,,,,,,,,
2003,Pink,157,40,39,153,,,,,,,,,,,,,,,,,
2003,Pink,150,32,32,150,,,,,,,,,,,,,,,,,
2003,Pink,146,30,31,141,,,,,,,,,,,,,,,,,
2003,Pink,151,34,32,147,,,,,,,,,,,,,,,,,
2003,Pink,153,36,35,149,,,,,,,,,,,,,,,,,
2003,Pink,139,24,24,136,,,,,,,,,,,,,,,,,
2003,Pink,157,40,39,150,,,,,,,,,,,,,,,,,
2003,Pink,164,46,45,156,,,,,,,,,,,,,,,,,
2003,Pink,125,18,18,121,,,,,,,,,,,,,,,,,
2003,Pink,147,30,29,141,,,,,,,,,,,,,,,,,
2003,Pink,120,16,15,118,,,,,,,,,,,,,,,,,
2003,Pink,145,26,26,142,,,,,,,,,,,,,,,,,
2003,Pink,151,34,33,148,,,,,,,,,,,,,,,,,
2003,Pink,140,26,25,137,,,,,,,,,,,,,,,,,
2003,Pink,140,24,23,136,,,,,,,,,,,,,,,,,
2003,Pink,160,40,40,156,,,,,,,,,,,,,,,,,
2003,Pink,131,22,22,126,,,,,,,,,,,,,,,,,
2003,Pink,154,38,36,148,,,,,,,,,,,,,,,,,
2003,Pink,135,22,22,132,,,,,,,,,,,,,,,,,
2003,Pink,149,30,30,143,,,,,,,,,,,,,,,,,
2003,Pink,141,26,26,134,,,,,,,,,,,,,,,,,
2003,Pink,146,28,27,141,,,,,,,,,,,,,,,,,
2003,Pink,153,30,30,144,,,,,,,,,,,,,,,,,
2003,Pink,153,32,31,146,,,,,,,,,,,,,,,,,
2003,Pink,155,34,33,150,,,,,,,,,,,,,,,,,
2003,Pink,128,20,18,126,,,,,,,,,,,,,,,,,
2003,Pink,136,22,22,132,,,,,,,,,,,,,,,,,
2003,Pink,155,36,36,151,,,,,,,,,,,,,,,,,
2003,Pink,151,34,32,148,,,,,,,,,,,,,,,,,
2003,Pink,144,28,27,140,,,,,,,,,,,,,,,,,
2003,Pink,174,56,56,173,,,,,,,,,,,,,,,,,
2003,Pink,157,40,39,150,,,,,,,,,,,,,,,,,
2003,Pink,150,32,32,147,,,,,,,,,,,,,,,,,
2003,Pink,149,32,32,146,,,,,,,,,,,,,,,,,
2003,Pink,131,20,19,128,,,,,,,,,,,,,,,,,
2003,Pink,149,32,31,145,,,,,,,,,,,,,,,,,
2003,Pink,139,24,23,135,,,,,,,,,,,,,,,,,
2003,Pink,155,36,34,147,,,,,,,,,,,,,,,,,
2003,Pink,138,26,25,135,,,,,,,,,,,,,,,,,
2003,Pink,144,30,29,140,,,,,,,,,,,,,,,,,
2003,Pink,146,30,31,141,,,,,,,,,,,,,,,,,
2003,Pink,150,32,32,150,,,,,,,,,,,,,,,,,
2003,Pink,140,24,23,136,,,,,,,,,,,,,,,,,
2003,Pink,145,26,26,141,,,,,,,,,,,,,,,,,
2003,Pink,145,32,32,144,,,,,,,,,,,,,,,,,
2003,Pink,155,32,31,149,,,,,,,,,,,,,,,,,
2003,Pink,129,18,18,125,,,,,,,,,,,,,,,,,
2003,Pink,151,34,32,147,,,,,,,,,,,,,,,,,
2003,Pink,156,34,34,149,,,,,,,,,,,,,,,,,
2003,Pink,145,28,27,142,,,,,,,,,,,,,,,,,
2003,Pink,158,42,41,154,,,,,,,,,,,,,,,,,
2003,Pink,139,20,20,126,,,,,,,,,,,,,,,,,
2003,Pink,137,26,24,133,,,,,,,,,,,,,,,,,
2003,Pink,147,32,31,143,,,,,,,,,,,,,,,,,
2003,Pink,174,54,53,174,,,,,,,,,,,,,,,,,
2003,Pink,157,40,39,153,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,22,132,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,33,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,36,148,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,22,132,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,23,136,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,26,140,,,,,,,,,,,,,,,,,
2003,Pink,125,18,18,121,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,23,136,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,33,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,36,148,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,37,152,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,52,167,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,23,136,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,29,142,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,26,140,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,41,154,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,30,148,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,39,156,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,24,137,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,21,134,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,33,146,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,40,153,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,23,135,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,48,162,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,19,123,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,137,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,45,160,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,38,151,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,26,140,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,139,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,22,130,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,27,144,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,32,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,76,187,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,26,139,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,32,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,41,158,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,43,158,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,143,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,31,144,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,23,136,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,24,142,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,21,130,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,36,152,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,29,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,24,148,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,29,143,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,31,147,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,21,131,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,16,120,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,15,116,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,150,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,20,133,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,26,140,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,24,148,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,29,142,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,31,144,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,23,135,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,19,123,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,20,133,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,150,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,15,116,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,16,120,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,21,131,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,32,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,29,143,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,41,154,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,29,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,36,152,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,21,130,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,22,130,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,143,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,43,158,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,41,158,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,145,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,31,147,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,38,151,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,45,160,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,137,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,52,167,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,48,162,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,28,139,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,40,153,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,33,146,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,21,134,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,24,137,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,26,140,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,39,156,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,30,148,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,26,140,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,26,139,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,37,152,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,76,187,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,27,144,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,24,142,,,,,,,,,,,,,,,,,
2003,Pink,nd,nd,32,145,,,,,,,,,,,,,,,,,
2003,Sockeye,202,88,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,140,30,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,200,86,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,197,82,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,205,94,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,201,92,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,213,108,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,154,40,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,143,36,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,188,66,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,140,30,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,200,86,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,202,88,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,197,82,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,205,94,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,201,92,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,213,108,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,154,40,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,143,36,nd,nd,,,,,,,,,,,,,,,,,
2003,Sockeye,188,66,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,366,626,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,155,36,36,148,,,,,,,,,,,,,,,,,
2003,Chum,156,36,35,151,,,,,,,,,,,,,,,,,
2003,Chum,165,40,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,162,40,nd,nd,,,,,,,,,,,,,,,,,
2003,Chum,169,46,46,166,,,,,,,,,,,,,,,,,
2003,Chum,176,60,58,178,,,,,,,,,,,,,,,,,
2003,Chum,154,36,35,147,,,,,,,,,,,,,,,,,
2003,Chum,162,40,40,157,,,,,,,,,,,,,,,,,
2003,Chum,159,40,39,156,,,,,,,,,,,,,,,,,
2003,Chum,163,42,42,154,,,,,,,,,,,,,,,,,
2003,Chum,174,54,52,170,,,,,,,,,,,,,,,,,
2003,Chum,161,40,38,150,,,,,,,,,,,,,,,,,
2003,Chum,173,48,48,166,,,,,,,,,,,,,,,,,
2003,Chum,151,36,35,146,,,,,,,,,,,,,,,,,
2003,Chum,208,86,85,211,,,,,,,,,,,,,,,,,
2003,Chum,227,124,124,228,,,,,,,,,,,,,,,,,
2003,Chum,158,36,36,153,,,,,,,,,,,,,,,,,
2003,Chum,174,54,53,171,,,,,,,,,,,,,,,,,
2003,Chum,171,50,50,165,,,,,,,,,,,,,,,,,
2003,Chum,155,32,32,155,,,,,,,,,,,,,,,,,
2003,Chum,159,36,35,150,,,,,,,,,,,,,,,,,
2003,Chum,187,72,70,178,,,,,,,,,,,,,,,,,
2003,Chum,158,36,34,153,,,,,,,,,,,,,,,,,
2003,Chum,190,64,63,182,,,,,,,,,,,,,,,,,
2003,Chum,179,56,55,178,,,,,,,,,,,,,,,,,
2003,Chum,171,50,49,171,,,,,,,,,,,,,,,,,
2003,Chum,156,36,35,153,,,,,,,,,,,,,,,,,
2003,Chum,161,40,40,162,,,,,,,,,,,,,,,,,
2003,Chum,180,58,58,174,,,,,,,,,,,,,,,,,
2003,Chum,164,38,39,162,,,,,,,,,,,,,,,,,
2003,Chum,154,34,33,149,,,,,,,,,,,,,,,,,
2003,Chum,156,38,37,154,,,,,,,,,,,,,,,,,
2003,Chum,168,46,45,163,,,,,,,,,,,,,,,,,
2003,Chum,161,36,35,154,,,,,,,,,,,,,,,,,
2003,Chum,150,32,31,147,,,,,,,,,,,,,,,,,
2003,Chum,170,48,48,166,,,,,,,,,,,,,,,,,
2003,Chum,162,42,40,158,,,,,,,,,,,,,,,,,
2003,Chum,160,44,43,156,,,,,,,,,,,,,,,,,
2003,Chum,165,42,nd,155,,,,,,,,,,,,,,,,,
2003,Chum,168,44,44,163,,,,,,,,,,,,,,,,,
2003,Chum,154,34,33,151,,,,,,,,,,,,,,,,,
2003,Chum,158,40,40,160,,,,,,,,,,,,,,,,,
2003,Chum,179,66,65,180,,,,,,,,,,,,,,,,,
2003,Chum,164,42,42,159,,,,,,,,,,,,,,,,,
2003,Chum,179,54,53,177,,,,,,,,,,,,,,,,,
